innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,DAJ Bracewell,4.0,0,32,3,8.0,10,1,0
1,Delhi Daredevils,GJ Maxwell,2.0,0,10,1,5.0,5,0,0
1,Delhi Daredevils,IK Pathan,4.0,0,47,0,11.75,5,0,0
1,Delhi Daredevils,M Morkel,4.0,0,30,2,7.5,9,1,0
1,Delhi Daredevils,S Nadeem,4.0,0,26,1,6.5,8,0,0
1,Delhi Daredevils,UT Yadav,2.0,0,8,0,4.0,5,0,0
2,Royal Challengers Bangalore,AB McDonald,2.0,0,11,1,5.5,5,0,0
2,Royal Challengers Bangalore,DL Vettori,4.0,0,28,1,7.0,7,1,0
2,Royal Challengers Bangalore,HV Patel,2.0,0,10,0,5.0,6,0,0
2,Royal Challengers Bangalore,M Muralitharan,4.0,0,25,3,6.25,9,0,0
2,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,25,0,6.25,10,0,0
2,Royal Challengers Bangalore,Z Khan,4.0,0,36,1,9.0,8,1,0
