match_number,date,opponent,catches,stumpings,run_outs
20,2012-04-17,Rajasthan Royals,1,0,0
23,2012-04-19,Delhi Daredevils,1,0,0
35,2012-04-26,Pune Warriors,1,0,0
71,2012-05-20,Royal Challengers Bangalore,3,0,0
