innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,59,8.3
1,Sunrisers Hyderabad,2,Ishan Kishan,68,9.4
1,Sunrisers Hyderabad,3,TM Head,82,12.1
1,Sunrisers Hyderabad,4,Nithish Kumar Reddy,113,17.4
1,Sunrisers Hyderabad,5,H Klaasen,136,19.1
2,Mumbai Indians,1,RG Sharma,32,4.5
2,Mumbai Indians,2,RD Rickelton,69,8.5
2,Mumbai Indians,3,SA Yadav,121,13.4
2,Mumbai Indians,4,WG Jacks,128,15.3
2,Mumbai Indians,5,HH Pandya,162,18.2
2,Mumbai Indians,6,Naman Dhir,162,18.5
