innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,Q de Kock,40,25,5,1,160.0,c S Dhawan b R Ashwin,1
1,Mumbai Indians,RG Sharma,0,1,0,0,0.0,lbw b R Ashwin,2
1,Mumbai Indians,SA Yadav,51,38,6,2,134.21,c DR Sams b A Nortje,3
1,Mumbai Indians,Ishan Kishan,55,30,4,3,183.33,not out,4
1,Mumbai Indians,KA Pollard,0,2,0,0,0.0,c K Rabada b R Ashwin,5
1,Mumbai Indians,KH Pandya,13,10,0,1,130.0,c DR Sams b MP Stoinis,6
1,Mumbai Indians,HH Pandya,37,14,0,5,264.29,not out,7
2,Delhi Capitals,PP Shaw,0,2,0,0,0.0,c Q de Kock b TA Boult,1
2,Delhi Capitals,S Dhawan,0,2,0,0,0.0,b JJ Bumrah,2
2,Delhi Capitals,AM Rahane,0,3,0,0,0.0,lbw b TA Boult,3
2,Delhi Capitals,SS Iyer,12,8,3,0,150.0,c RG Sharma b JJ Bumrah,4
2,Delhi Capitals,MP Stoinis,65,46,6,3,141.3,b JJ Bumrah,5
2,Delhi Capitals,RR Pant,3,9,0,0,33.33,c SA Yadav b KH Pandya,6
2,Delhi Capitals,AR Patel,42,33,2,3,127.27,c RD Chahar b KA Pollard,7
2,Delhi Capitals,DR Sams,0,2,0,0,0.0,c Q de Kock b JJ Bumrah,8
2,Delhi Capitals,K Rabada,15,15,2,0,100.0,not out,9
