innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,78,1,30,15.6,11,4
1,Mumbai Indians,middle,59,3,54,6.56,6,20
1,Mumbai Indians,powerplay,63,1,36,10.5,10,11
2,Delhi Capitals,death,31,3,30,6.2,3,15
2,Delhi Capitals,middle,80,1,54,8.89,10,16
2,Delhi Capitals,powerplay,32,4,36,5.33,6,25
