innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Nortje,4.0,0,50,1,12.5,9,0,0
1,Delhi Capitals,AR Patel,3.0,0,27,0,9.0,3,0,0
1,Delhi Capitals,DR Sams,4.0,0,44,0,11.0,4,0,0
1,Delhi Capitals,K Rabada,4.0,0,42,0,10.5,6,1,0
1,Delhi Capitals,MP Stoinis,1.0,0,5,1,5.0,2,0,0
1,Delhi Capitals,R Ashwin,4.0,0,29,3,7.25,11,0,0
2,Mumbai Indians,JJ Bumrah,4.0,1,14,4,3.5,17,1,0
2,Mumbai Indians,KA Pollard,4.0,0,36,1,9.0,8,3,0
2,Mumbai Indians,KH Pandya,4.0,0,22,1,5.5,11,1,0
2,Mumbai Indians,NM Coulter-Nile,4.0,0,27,0,6.75,10,1,0
2,Mumbai Indians,RD Chahar,2.0,0,35,0,17.5,1,0,0
2,Mumbai Indians,TA Boult,2.0,1,9,2,4.5,9,0,0
