match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2026-03-29,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,52,1,13.0,7,1,0
6,2026-04-02,Sunrisers Hyderabad,"Eden Gardens, Kolkata",4.0,0,47,2,11.75,9,2,0
15,2026-04-09,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,38,2,9.5,11,0,0
22,2026-04-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,55,1,13.75,7,4,0
25,2026-04-17,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,35,1,8.75,6,1,0
28,2026-04-19,Rajasthan Royals,"Eden Gardens, Kolkata",4.0,0,37,0,9.25,5,1,0
38,2026-04-26,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,24,2,6.0,11,1,0
45,2026-05-03,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,25,1,8.33,6,1,0
51,2026-05-08,Delhi Capitals,"Arun Jaitley Stadium, Delhi",3.0,0,29,1,9.67,5,0,0
57,2026-05-13,Royal Challengers Bengaluru,"Shaheed Veer Narayan Singh International Stadium, Raipur",4.0,0,48,0,12.0,2,2,0
