match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2015-04-09,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,33,1,8.25,8,1,0
4,2015-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",4.0,0,36,2,9.0,8,0,0
12,2015-04-17,Mumbai Indians,Wankhede Stadium,4.0,0,43,1,10.75,6,0,0
15,2015-04-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,33,0,8.25,7,0,0
20,2015-04-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,39,0,9.75,8,0,0
24,2015-04-25,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",3.0,0,10,1,3.33,12,0,0
28,2015-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",3.0,0,24,1,8.0,5,1,0
30,2015-04-30,Kolkata Knight Riders,Eden Gardens,4.0,0,22,1,5.5,14,0,0
34,2015-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,58,0,14.5,4,0,1
37,2015-05-04,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,29,1,7.25,8,0,0
43,2015-05-08,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2.0,0,19,0,9.5,3,0,0
47,2015-05-10,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,25,3,6.25,11,1,1
49,2015-05-12,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2.0,0,17,0,8.5,4,0,0
57,2015-05-19,Mumbai Indians,Wankhede Stadium,3.0,0,33,1,11.0,5,3,0
59,2015-05-22,Royal Challengers Bangalore,JSCA International Stadium Complex,4.0,0,22,1,5.5,9,0,0
60,2015-05-24,Mumbai Indians,Eden Gardens,4.0,0,38,1,9.5,9,0,0
