innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,HV Patel,4.0,0,26,0,6.5,7,0,0
1,Royal Challengers Bangalore,M Muralitharan,4.0,0,30,1,7.5,10,1,0
1,Royal Challengers Bangalore,P Parameswaran,3.0,0,12,1,4.0,11,0,0
1,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,22,3,5.5,11,2,0
1,Royal Challengers Bangalore,TM Dilshan,1.0,0,6,0,6.0,1,1,0
1,Royal Challengers Bangalore,Z Khan,4.0,0,30,2,7.5,9,0,0
2,Deccan Chargers,A Ashish Reddy,4.0,0,25,3,6.25,10,1,0
2,Deccan Chargers,A Mishra,4.0,0,26,2,6.5,10,0,0
2,Deccan Chargers,DW Steyn,4.0,0,8,3,2.0,18,0,0
2,Deccan Chargers,MS Gony,4.0,0,38,0,9.5,11,2,0
2,Deccan Chargers,V Pratap Singh,4.0,0,26,1,6.5,9,0,0
