match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2010-03-13,Rajasthan Royals,Brabourne Stadium,17,11,3,0,154.55,lbw b AD Mascarenhas,2
9,2010-03-17,Delhi Daredevils,Feroz Shah Kotla,63,32,11,0,196.88,c Y Nagar b A Mishra,2
14,2010-03-20,Royal Challengers Bangalore,Brabourne Stadium,25,22,4,0,113.64,b R Vinay Kumar,2
17,2010-03-22,Kolkata Knight Riders,Brabourne Stadium,71,48,10,0,147.92,not out,2
21,2010-03-25,Chennai Super Kings,"Brabourne Stadium, Mumbai",72,52,8,1,138.46,c MS Dhoni b L Balaji,2
25,2010-03-28,Deccan Chargers,Dr DY Patil Sports Academy,55,43,9,0,127.91,c AC Gilchrist b RP Singh,2
27,2010-03-30,Kings XI Punjab,Brabourne Stadium,11,15,2,0,73.33,c IK Pathan b PP Chawla,2
33,2010-04-03,Deccan Chargers,Brabourne Stadium,35,25,5,0,140.0,lbw b R Sharma,2
37,2010-04-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",45,35,6,0,128.57,c M Vijay b T Thushara,2
41,2010-04-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",29,25,3,0,116.0,b PP Chawla,2
45,2010-04-11,Rajasthan Royals,Sawai Mansingh Stadium,89,59,10,2,150.85,not out,2
47,2010-04-13,Delhi Daredevils,Brabourne Stadium,30,27,3,0,111.11,c AB de Villiers b PJ Sangwan,2
52,2010-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,19,18,3,0,105.56,c LRPL Taylor b JH Kallis,2
57,2010-04-21,Royal Challengers Bangalore,Dr DY Patil Sports Academy,9,9,2,0,100.0,c LRPL Taylor b DW Steyn,2
60,2010-04-25,Chennai Super Kings,Dr DY Patil Sports Academy,48,45,7,0,106.67,c M Vijay b SB Jakati,2
