match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2024-03-24,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",31,22,3,1,140.91,c RG Sharma b PP Chawla,2
7,2024-03-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",8,5,0,1,160.0,lbw b DL Chahar,2
12,2024-03-31,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",36,28,2,1,128.57,c Abdul Samad b M Markande,2
17,2024-04-04,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",89,48,6,4,185.42,not out,2
21,2024-04-07,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19,21,2,0,90.48,b Yash Thakur,2
24,2024-04-10,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",72,44,6,2,163.64,st SV Samson b YS Chahal,2
32,2024-04-17,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",8,6,2,0,133.33,c PP Shaw b I Sharma,2
37,2024-04-21,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",35,29,5,0,120.69,c K Rabada b LS Livingstone,2
40,2024-04-24,Delhi Capitals,"Arun Jaitley Stadium, Delhi",6,5,1,0,120.0,c AR Patel b A Nortje,2
45,2024-04-28,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",16,19,1,0,84.21,c C Green b GJ Maxwell,2
52,2024-05-04,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2,7,0,0,28.57,c Vijaykumar Vyshak b Mohammed Siraj,2
59,2024-05-10,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",104,55,9,6,189.09,c RA Jadeja b TU Deshpande,2
