innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,3,Rajasthan Royals,Rahmanullah Gurbaz,Sandeep Sharma,MV Saidharshan Kumar,wicket,struck down,False
1,17,4,Rajasthan Royals,SN Thakur,YS Chahal,RJ Tucker,wicket,upheld,False
