innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,A Kumble,4.0,0,33,1,8.25,7,0,1
1,Royal Challengers Bangalore,DW Steyn,4.0,0,31,1,7.75,8,1,0
1,Royal Challengers Bangalore,JH Kallis,4.0,0,45,1,11.25,7,1,0
1,Royal Challengers Bangalore,KP Pietersen,1.0,0,8,0,8.0,1,0,0
1,Royal Challengers Bangalore,P Kumar,4.0,0,37,0,9.25,8,1,0
1,Royal Challengers Bangalore,R Vinay Kumar,3.0,0,24,1,8.0,5,0,0
2,Kings XI Punjab,B Lee,4.0,0,48,0,12.0,3,1,0
2,Kings XI Punjab,Bipul Sharma,4.0,0,26,1,6.5,7,0,0
2,Kings XI Punjab,IK Pathan,3.1,0,36,1,11.37,4,1,0
2,Kings XI Punjab,PP Chawla,2.0,0,22,0,11.0,2,0,0
2,Kings XI Punjab,S Sreesanth,2.0,0,14,0,7.0,7,0,1
2,Kings XI Punjab,SJ Srivastava,2.0,0,21,1,10.5,1,0,0
2,Kings XI Punjab,Yuvraj Singh,2.0,0,14,0,7.0,1,0,0
