innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,SE Marsh,2,9,0,0,22.22,c R Dravid b R Vinay Kumar,1
1,Kings XI Punjab,MS Bisla,28,26,4,0,107.69,b A Kumble,2
1,Kings XI Punjab,KC Sangakkara,45,27,8,0,166.67,c JH Kallis b DW Steyn,3
1,Kings XI Punjab,RS Bopara,42,33,3,0,127.27,not out,4
1,Kings XI Punjab,Yuvraj Singh,36,20,3,2,180.0,c CL White b JH Kallis,5
1,Kings XI Punjab,IK Pathan,16,5,2,1,320.0,"run out (MK Pandey, RV Uthappa)",6
1,Kings XI Punjab,B Lee,1,1,0,0,100.0,not out,7
2,Royal Challengers Bangalore,MK Pandey,29,25,3,0,116.0,run out (Bipul Sharma),1
2,Royal Challengers Bangalore,JH Kallis,9,10,1,0,90.0,c MS Bisla b SJ Srivastava,2
2,Royal Challengers Bangalore,KP Pietersen,66,44,7,1,150.0,not out,3
2,Royal Challengers Bangalore,V Kohli,42,26,4,1,161.54,c IK Pathan b Bipul Sharma,4
2,Royal Challengers Bangalore,RV Uthappa,22,8,1,2,275.0,c MS Bisla b IK Pathan,5
2,Royal Challengers Bangalore,CL White,6,3,1,0,200.0,not out,6
