match_number,date,opponent,catches,stumpings,run_outs
2,2023-04-01,Kolkata Knight Riders,2,0,0
38,2023-04-28,Lucknow Super Giants,1,0,0
46,2023-05-03,Mumbai Indians,1,0,0
