match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Kings XI Punjab,G Gambhir,72,54,9,1,133.33,c DPMD Jayawardene b IK Pathan
3,Kings XI Punjab,V Sehwag,8,6,2,0,133.33,c DPMD Jayawardene b S Sreesanth
3,Kings XI Punjab,TM Dilshan,0,3,0,0,0.0,c MS Bisla b S Sreesanth
3,Kings XI Punjab,AB de Villiers,7,13,0,0,53.85,"run out (DPMD Jayawardene, PP Chawla)"
3,Kings XI Punjab,KD Karthik,20,18,3,0,111.11,c IK Pathan b YA Abdulla
3,Kings XI Punjab,M Manhas,31,24,2,0,129.17,not out
3,Kings XI Punjab,MF Maharoof,1,1,0,0,100.0,not out
6,Rajasthan Royals,G Gambhir,9,8,1,0,112.5,c GC Smith b AD Mascarenhas
6,Rajasthan Royals,V Sehwag,75,34,8,5,220.59,c GC Smith b MM Patel
6,Rajasthan Royals,TM Dilshan,0,1,0,0,0.0,c NV Ojha b AD Mascarenhas
6,Rajasthan Royals,AB de Villiers,15,24,0,0,62.5,c FY Fazal b SK Warne
6,Rajasthan Royals,KD Karthik,23,26,2,0,88.46,not out
6,Rajasthan Royals,M Manhas,11,10,1,0,110.0,not out
9,Mumbai Indians,TM Dilshan,17,12,3,0,141.67,b SL Malinga
9,Mumbai Indians,V Sehwag,26,16,4,0,162.5,c AT Rayudu b DJ Bravo
9,Mumbai Indians,AB de Villiers,11,11,2,0,100.0,b DJ Bravo
9,Mumbai Indians,MF Maharoof,28,18,2,2,155.56,st AP Tare b ST Jayasuriya
9,Mumbai Indians,KD Karthik,16,6,3,0,266.67,st AP Tare b Harbhajan Singh
9,Mumbai Indians,M Manhas,1,3,0,0,33.33,c R Sathish b ST Jayasuriya
9,Mumbai Indians,A Mishra,3,5,0,0,60.0,b KA Pollard
9,Mumbai Indians,PJ Sangwan,4,9,0,0,44.44,run out (DJ Bravo)
9,Mumbai Indians,S Ladda,0,8,0,0,0.0,not out
9,Mumbai Indians,DP Nannes,3,11,0,0,27.27,b Harbhajan Singh
11,Chennai Super Kings,DA Warner,6,8,1,0,75.0,c ML Hayden b L Balaji
11,Chennai Super Kings,V Sehwag,74,38,10,3,194.74,c JM Kemp b M Muralitharan
11,Chennai Super Kings,TM Dilshan,15,24,1,0,62.5,c SK Raina b M Muralitharan
11,Chennai Super Kings,KD Karthik,19,14,2,0,135.71,lbw b Joginder Sharma
11,Chennai Super Kings,AB de Villiers,2,3,0,0,66.67,c SK Raina b R Ashwin
11,Chennai Super Kings,M Manhas,32,22,5,0,145.45,not out
11,Chennai Super Kings,R Bhatia,21,9,1,2,233.33,c SK Raina b L Balaji
11,Chennai Super Kings,A Mishra,6,3,1,0,200.0,not out
15,Deccan Chargers,DA Warner,57,33,4,4,172.73,"run out (RP Singh, AC Gilchrist)"
15,Deccan Chargers,V Sehwag,3,7,0,0,42.86,c HH Gibbs b PP Ojha
15,Deccan Chargers,AB de Villiers,27,26,2,0,103.85,b R Sharma
15,Deccan Chargers,KD Karthik,46,27,4,2,170.37,c & b A Symonds
15,Deccan Chargers,M Manhas,8,8,1,0,100.0,c TL Suman b R Sharma
15,Deccan Chargers,MC Henriques,11,5,2,0,220.0,c RP Singh b A Symonds
15,Deccan Chargers,Y Nagar,1,6,0,0,16.67,b WPUJC Vaas
15,Deccan Chargers,A Mishra,0,1,0,0,0.0,c AC Gilchrist b A Symonds
15,Deccan Chargers,UT Yadav,3,4,0,0,75.0,not out
15,Deccan Chargers,S Ladda,0,1,0,0,0.0,run out (WPUJC Vaas)
15,Deccan Chargers,DP Nannes,1,2,0,0,50.0,not out
20,Royal Challengers Bangalore,DA Warner,33,14,3,2,235.71,c R Vinay Kumar b DW Steyn
20,Royal Challengers Bangalore,V Sehwag,12,11,2,0,109.09,c V Kohli b R Vinay Kumar
20,Royal Challengers Bangalore,AB de Villiers,45,35,3,0,128.57,run out (EJG Morgan)
20,Royal Challengers Bangalore,KD Karthik,17,19,1,0,89.47,run out (DW Steyn)
20,Royal Challengers Bangalore,KM Jadhav,50,29,5,2,172.41,not out
20,Royal Challengers Bangalore,AB McDonald,18,12,1,1,150.0,not out
26,Kolkata Knight Riders,DA Warner,107,69,9,5,155.07,not out
26,Kolkata Knight Riders,V Sehwag,8,3,2,0,266.67,st WP Saha b CH Gayle
26,Kolkata Knight Riders,G Gambhir,1,2,0,0,50.0,lbw b CK Langeveldt
26,Kolkata Knight Riders,KD Karthik,0,1,0,0,0.0,b I Sharma
26,Kolkata Knight Riders,PD Collingwood,53,45,3,2,117.78,c DJ Hussey b CK Langeveldt
26,Kolkata Knight Riders,KM Jadhav,4,1,1,0,400.0,not out
29,Rajasthan Royals,DA Warner,4,8,0,0,50.0,b S Narwal
29,Rajasthan Royals,V Sehwag,19,12,3,1,158.33,c P Dogra b S Narwal
29,Rajasthan Royals,G Gambhir,43,37,3,0,116.22,c YK Pathan b S Narwal
29,Rajasthan Royals,PD Collingwood,16,8,2,1,200.0,"run out (AC Voges, NV Ojha)"
