match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2025-03-22,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,22,2,5.5,15,0,0
8,2025-03-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,21,3,5.25,15,0,0
14,2025-04-02,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",3.5,0,43,1,11.22,10,1,0
20,2025-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,37,2,9.25,12,1,0
24,2025-04-10,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",3.0,0,40,0,13.33,2,0,0
28,2025-04-13,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",3.0,0,26,1,8.67,7,0,0
34,2025-04-18,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",3.0,0,14,3,4.67,9,0,0
37,2025-04-20,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,39,0,9.75,6,0,0
42,2025-04-24,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",4.0,0,33,4,8.25,15,1,0
46,2025-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,36,2,9.0,10,1,0
71,2025-05-29,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.1,1,21,3,6.63,10,0,0
74,2025-06-03,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,54,1,13.5,6,2,0
