innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,JH Kallis,7,2.4
1,Royal Challengers Bangalore,2,SP Goswami,22,6.3
1,Royal Challengers Bangalore,3,V Kohli,33,9.1
1,Royal Challengers Bangalore,4,Misbah-ul-Haq,41,10.6
1,Royal Challengers Bangalore,5,MV Boucher,76,15.6
1,Royal Challengers Bangalore,6,R Dravid,97,17.5
1,Royal Challengers Bangalore,7,P Kumar,124,20.4
1,Royal Challengers Bangalore,8,R Vinay Kumar,124,20.5
2,Chennai Super Kings,1,PA Patel,60,10.1
2,Chennai Super Kings,2,MS Dhoni,65,11.6
2,Chennai Super Kings,3,SP Fleming,85,14.2
2,Chennai Super Kings,4,S Badrinath,87,14.6
2,Chennai Super Kings,5,JA Morkel,93,16.3
2,Chennai Super Kings,6,S Vidyut,93,16.6
2,Chennai Super Kings,7,MS Gony,108,18.4
2,Chennai Super Kings,8,L Balaji,110,19.2
