match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2014-04-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,3,7,0,0,42.86,c KL Rahul b I Sharma,4
7,2014-04-20,Kings XI Punjab,Sharjah Cricket Stadium,50,29,5,3,172.41,b AR Patel,4
10,2014-04-23,Chennai Super Kings,Dubai International Cricket Stadium,7,6,0,1,116.67,c BW Hilfenhaus b RA Jadeja,4
14,2014-04-26,Royal Challengers Bangalore,Sheikh Zayed Stadium,24,24,1,2,100.0,c AB de Villiers b YS Chahal,5
19,2014-04-29,Kolkata Knight Riders,Sheikh Zayed Stadium,33,24,5,0,137.5,"run out (MK Pandey, MS Bisla)",4
23,2014-05-03,Delhi Daredevils,Feroz Shah Kotla,16,10,0,2,160.0,not out,5
25,2014-05-05,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",31,20,2,2,155.0,c SA Yadav b SP Narine,4
30,2014-05-08,Sunrisers Hyderabad,"Sardar Patel Stadium, Motera",11,10,1,0,110.0,c NV Ojha b MC Henriques,4
35,2014-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,5,0,0,20.0,b Yuvraj Singh,3
37,2014-05-13,Chennai Super Kings,JSCA International Stadium Complex,51,36,3,4,141.67,b MM Sharma,2
44,2014-05-19,Mumbai Indians,"Sardar Patel Stadium, Motera",5,6,1,0,83.33,c AT Rayudu b PP Ojha,3
52,2014-05-23,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,1,0,0,0.0,b R Dhawan,4
56,2014-05-25,Mumbai Indians,Wankhede Stadium,8,18,1,0,44.44,c KA Pollard b Harbhajan Singh,1
