innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,A Mhatre,34,17,3,3,200.0,c Mohammed Siraj b M Prasidh Krishna,1
1,Chennai Super Kings,DP Conway,52,35,6,2,148.57,b Rashid Khan,2
1,Chennai Super Kings,Urvil Patel,37,19,4,2,194.74,c Shubman Gill b R Sai Kishore,3
1,Chennai Super Kings,S Dube,17,8,0,2,212.5,c G Coetzee b M Shahrukh Khan,4
1,Chennai Super Kings,D Brevis,57,23,4,5,247.83,c JC Buttler b M Prasidh Krishna,5
1,Chennai Super Kings,RA Jadeja,21,18,1,1,116.67,not out,6
2,Gujarat Titans,B Sai Sudharsan,41,28,6,0,146.43,c S Dube b RA Jadeja,1
2,Gujarat Titans,Shubman Gill,13,9,1,1,144.44,c Urvil Patel b A Kamboj,2
2,Gujarat Titans,JC Buttler,5,7,0,0,71.43,c A Kamboj b KK Ahmed,3
2,Gujarat Titans,SE Rutherford,0,4,0,0,0.0,c A Mhatre b A Kamboj,4
2,Gujarat Titans,M Shahrukh Khan,19,15,0,2,126.67,c M Pathirana b RA Jadeja,5
2,Gujarat Titans,R Tewatia,14,10,1,0,140.0,c S Dube b Noor Ahmad,6
2,Gujarat Titans,Rashid Khan,12,8,1,1,150.0,c Urvil Patel b Noor Ahmad,7
2,Gujarat Titans,G Coetzee,5,5,1,0,100.0,b M Pathirana,8
2,Gujarat Titans,Arshad Khan,20,14,0,3,142.86,b Noor Ahmad,9
2,Gujarat Titans,R Sai Kishore,3,7,0,0,42.86,c MS Dhoni b A Kamboj,10
2,Gujarat Titans,Mohammed Siraj,3,4,0,0,75.0,not out,11
