innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,A Mhatre,34,17,DP Conway,9,5,44,22
1,Chennai Super Kings,2,Urvil Patel,37,19,DP Conway,17,15,63,34
1,Chennai Super Kings,3,S Dube,17,8,DP Conway,19,11,37,19
1,Chennai Super Kings,4,D Brevis,5,2,DP Conway,7,4,12,6
1,Chennai Super Kings,5,RA Jadeja,21,18,D Brevis,52,21,74,39
1,Chennai Super Kings,6,RA Jadeja,21,18,D Brevis,52,21,74,39
2,Gujarat Titans,1,B Sai Sudharsan,10,6,Shubman Gill,13,9,24,15
2,Gujarat Titans,2,JC Buttler,5,7,B Sai Sudharsan,0,0,5,7
2,Gujarat Titans,3,SE Rutherford,0,4,B Sai Sudharsan,1,1,1,5
2,Gujarat Titans,4,M Shahrukh Khan,19,15,B Sai Sudharsan,30,19,55,34
2,Gujarat Titans,5,R Tewatia,1,1,B Sai Sudharsan,0,2,1,3
2,Gujarat Titans,6,Rashid Khan,12,8,R Tewatia,6,5,19,13
2,Gujarat Titans,7,G Coetzee,5,5,R Tewatia,0,0,5,5
2,Gujarat Titans,8,Arshad Khan,8,7,R Tewatia,7,4,16,11
2,Gujarat Titans,9,R Sai Kishore,3,5,Arshad Khan,12,7,16,12
2,Gujarat Titans,10,Mohammed Siraj,3,4,R Sai Kishore,0,2,5,6
