match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Rajasthan Royals,Maharashtra Cricket Association Stadium,37,32,4,1,115.62,run out (SV Samson),2
7,2015-04-12,Mumbai Indians,Wankhede Stadium,35,29,6,0,120.69,c J Suchith b Harbhajan Singh,1
10,2015-04-15,Delhi Daredevils,Maharashtra Cricket Association Stadium,19,18,2,1,105.56,c JP Duminy b AD Mathews,1
14,2015-04-18,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,0,4,0,0,0.0,c AD Russell b UT Yadav,1
18,2015-04-21,Rajasthan Royals,"Sardar Patel Stadium, Motera",21,18,0,2,116.67,run out (R Tewatia),1
24,2015-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",34,32,4,1,106.25,c DJ Bravo b R Ashwin,1
27,2015-04-27,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",12,16,0,0,75.0,"run out (GH Vihari, NV Ojha)",1
35,2015-05-03,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",39,34,3,1,114.71,c UBT Chand b Harbhajan Singh,1
40,2015-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,6,0,0,33.33,b HV Patel,1
44,2015-05-09,Kolkata Knight Riders,Eden Gardens,28,21,4,1,133.33,b SP Narine,1
48,2015-05-11,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",24,18,4,1,133.33,c S Dhawan b Bipul Sharma,1
