match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
27,2015-04-27,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",3.0,0,16,0,5.33,3,0,0
35,2015-05-03,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",1.0,0,12,0,12.0,1,0,0
