innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,51,1,12.75,10,1,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,35,0,8.75,6,0,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,48,0,12.0,5,0,0
1,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,24,0,6.0,11,0,0
1,Sunrisers Hyderabad,Shakib Al Hasan,4.0,0,27,2,6.75,8,0,0
2,Delhi Daredevils,A Mishra,3.0,0,29,0,9.67,3,0,0
2,Delhi Daredevils,GJ Maxwell,1.0,0,9,0,9.0,1,0,0
2,Delhi Daredevils,HV Patel,4.0,0,32,1,8.0,9,0,0
2,Delhi Daredevils,LE Plunkett,4.0,0,41,0,10.25,2,0,0
2,Delhi Daredevils,S Nadeem,2.0,0,22,0,11.0,2,0,0
2,Delhi Daredevils,TA Boult,3.5,0,43,0,11.22,5,0,0
2,Delhi Daredevils,V Shankar,1.0,0,14,0,14.0,1,1,0
