match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
58,2011-05-14,Kolkata Knight Riders,M Chinnaswamy Stadium,1,2,0,0,50.0,c JD Unadkat b Iqbal Abdulla,6
63,2011-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,6,6,1,0,100.0,b PP Chawla,7
