match_number,date,opponent,catches,stumpings,run_outs
50,2011-05-08,Kochi Tuskers Kerala,1,0,0
55,2011-05-11,Rajasthan Royals,1,0,1
58,2011-05-14,Kolkata Knight Riders,1,0,0
