innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,42,2,30,8.4,6,7
1,Delhi Daredevils,middle,55,2,54,6.11,5,19
1,Delhi Daredevils,powerplay,43,2,36,7.17,7,21
2,Kochi Tuskers Kerala,death,53,1,32,9.94,9,10
2,Kochi Tuskers Kerala,middle,31,2,31,6.0,2,13
2,Kochi Tuskers Kerala,powerplay,57,0,27,12.67,9,12
