innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,RS Bopara,15,15,2,0,100.0,c BB McCullum b SC Ganguly,1
1,Kings XI Punjab,K Goel,0,7,0,0,0.0,c CH Gayle b I Sharma,2
1,Kings XI Punjab,IK Pathan,32,17,5,1,188.24,c M Kartik b SC Ganguly,3
1,Kings XI Punjab,KC Sangakkara,26,24,2,0,108.33,"run out (A Chopra, BB McCullum)",4
1,Kings XI Punjab,Yuvraj Singh,38,28,3,2,135.71,c Yashpal Singh b MC Henriques,5
1,Kings XI Punjab,DPMD Jayawardene,31,19,3,1,163.16,not out,6
1,Kings XI Punjab,T Kohli,1,4,0,0,25.0,c BB McCullum b AB Dinda,7
1,Kings XI Punjab,PP Chawla,3,6,0,0,50.0,not out,8
2,Kolkata Knight Riders,BB McCullum,21,16,1,2,131.25,c KC Sangakkara b VS Malik,1
2,Kolkata Knight Riders,CH Gayle,44,26,2,4,169.23,not out,2
2,Kolkata Knight Riders,BJ Hodge,10,14,0,0,71.43,not out,3
