innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,Q de Kock,23,13,3,1,176.92,c Lalit Yadav b SN Thakur,1
1,Lucknow Super Giants,KL Rahul,77,51,4,5,150.98,c Lalit Yadav b SN Thakur,2
1,Lucknow Super Giants,DJ Hooda,52,34,6,1,152.94,c & b SN Thakur,3
1,Lucknow Super Giants,MP Stoinis,17,16,1,1,106.25,not out,4
1,Lucknow Super Giants,KH Pandya,9,6,0,0,150.0,not out,5
2,Delhi Capitals,PP Shaw,5,7,1,0,71.43,c K Gowtham b PVD Chameera,1
2,Delhi Capitals,DA Warner,3,4,0,0,75.0,c A Badoni b Mohsin Khan,2
2,Delhi Capitals,MR Marsh,37,20,3,3,185.0,c Q de Kock b K Gowtham,3
2,Delhi Capitals,RR Pant,44,30,7,1,146.67,b Mohsin Khan,4
2,Delhi Capitals,Lalit Yadav,3,4,0,0,75.0,b Ravi Bishnoi,5
2,Delhi Capitals,R Powell,35,21,3,2,166.67,c KH Pandya b Mohsin Khan,6
2,Delhi Capitals,AR Patel,42,24,1,3,175.0,not out,7
2,Delhi Capitals,SN Thakur,1,2,0,0,50.0,c KH Pandya b Mohsin Khan,8
2,Delhi Capitals,Kuldeep Yadav,16,8,1,1,200.0,not out,9
