innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,50,1,30,10.0,4,6
1,Lucknow Super Giants,middle,88,1,54,9.78,10,11
1,Lucknow Super Giants,powerplay,57,1,36,9.5,8,12
2,Delhi Capitals,death,54,2,30,10.8,6,7
2,Delhi Capitals,middle,69,3,54,7.67,8,21
2,Delhi Capitals,powerplay,66,2,36,11.0,12,16
