innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,G Gambhir,48,4.4
1,Kolkata Knight Riders,2,SP Narine,65,6.4
1,Kolkata Knight Riders,3,RV Uthappa,66,7.2
1,Kolkata Knight Riders,4,YK Pathan,82,10.1
1,Kolkata Knight Riders,5,MK Pandey,93,12.1
1,Kolkata Knight Riders,6,C de Grandhomme,93,12.3
1,Kolkata Knight Riders,7,CR Woakes,120,17.3
1,Kolkata Knight Riders,8,NM Coulter-Nile,125,18.3
1,Kolkata Knight Riders,9,SA Yadav,125,18.4
1,Kolkata Knight Riders,10,Kuldeep Yadav,131,20.3
2,Royal Challengers Bangalore,1,V Kohli,2,1.3
2,Royal Challengers Bangalore,2,Mandeep Singh,3,2.2
2,Royal Challengers Bangalore,3,AB de Villiers,12,3.3
2,Royal Challengers Bangalore,4,KM Jadhav,24,5.1
2,Royal Challengers Bangalore,5,CH Gayle,40,7.2
2,Royal Challengers Bangalore,6,STR Binny,40,7.5
2,Royal Challengers Bangalore,7,P Negi,42,8.3
2,Royal Challengers Bangalore,8,S Badree,44,9.3
2,Royal Challengers Bangalore,9,TS Mills,48,10.1
2,Royal Challengers Bangalore,10,YS Chahal,49,10.4
