match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
7,2017-04-09,Mumbai Indians,Wankhede Stadium,6,11,0,0,54.55,c HH Pandya b KH Pandya,5
14,2017-04-15,Sunrisers Hyderabad,Eden Gardens,21,15,1,1,140.0,not out,5
18,2017-04-17,Delhi Daredevils,Feroz Shah Kotla,59,39,6,2,151.28,c & b CH Morris,5
23,2017-04-21,Gujarat Lions,Eden Gardens,11,4,2,0,275.0,not out,5
27,2017-04-23,Royal Challengers Bangalore,Eden Gardens,8,8,0,0,100.0,st KM Jadhav b YS Chahal,5
37,2017-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",12,13,0,0,92.31,c S Kaul b Rashid Khan,5
41,2017-05-03,Rising Pune Supergiant,Eden Gardens,4,9,0,0,44.44,lbw b Imran Tahir,5
46,2017-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,5,0,0,0.0,not out,6
49,2017-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,3,0,0,66.67,c GJ Maxwell b MM Sharma,7
54,2017-05-13,Mumbai Indians,Eden Gardens,20,7,0,3,285.71,c HH Pandya b R Vinay Kumar,6
58,2017-05-17,Sunrisers Hyderabad,M Chinnaswamy Stadium,0,1,0,0,0.0,run out (B Kumar),3
