match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2023-04-02,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,36,0,12.0,6,1,0
10,2023-04-07,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,19,1,9.5,7,1,0
14,2023-04-09,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,33,1,8.25,12,3,0
19,2023-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,29,1,7.25,9,1,0
25,2023-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,31,1,7.75,8,0,0
29,2023-04-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,10,0,5.0,6,0,0
34,2023-04-24,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,11,2,2.75,14,0,0
40,2023-04-29,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,45,1,11.25,5,3,0
47,2023-05-04,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,33,1,8.25,12,1,0
52,2023-05-07,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,44,1,11.0,7,2,0
58,2023-05-13,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,30,0,7.5,7,0,0
62,2023-05-15,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,30,5,7.5,10,0,0
65,2023-05-18,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,48,1,12.0,10,1,0
69,2023-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,26,1,6.5,8,0,0
