innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,D Padikkal,56,42,AJ Finch,29,26,90,66
1,Royal Challengers Bangalore,2,AJ Finch,0,1,V Kohli,0,0,0,1
1,Royal Challengers Bangalore,3,AB de Villiers,19,15,V Kohli,14,13,33,28
1,Royal Challengers Bangalore,4,AB de Villiers,32,15,S Dube,7,7,39,22
1,Royal Challengers Bangalore,5,JR Philippe,1,2,S Dube,0,1,1,3
1,Royal Challengers Bangalore,6,JR Philippe,1,2,S Dube,0,1,1,3
2,Sunrisers Hyderabad,1,DA Warner,6,6,JM Bairstow,10,4,18,10
2,Sunrisers Hyderabad,2,JM Bairstow,33,29,MK Pandey,34,33,71,62
2,Sunrisers Hyderabad,3,JM Bairstow,18,10,PK Garg,10,10,32,20
2,Sunrisers Hyderabad,4,V Shankar,0,1,PK Garg,0,0,0,1
2,Sunrisers Hyderabad,5,Abhishek Sharma,6,3,PK Garg,2,3,8,6
2,Sunrisers Hyderabad,6,Rashid Khan,5,2,Abhishek Sharma,1,1,6,3
2,Sunrisers Hyderabad,7,Rashid Khan,1,2,B Kumar,0,2,6,4
2,Sunrisers Hyderabad,8,Sandeep Sharma,1,1,Rashid Khan,0,1,1,2
2,Sunrisers Hyderabad,9,Sandeep Sharma,1,1,MR Marsh,0,1,1,2
2,Sunrisers Hyderabad,10,T Natarajan,3,4,Sandeep Sharma,7,4,10,8
