innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,MA Agarwal,113,11.4
1,Royal Challengers Bangalore,2,CH Gayle,148,15.4
1,Royal Challengers Bangalore,3,V Kohli,151,16.2
1,Royal Challengers Bangalore,4,LA Pomersbach,157,17.2
2,Mumbai Indians,1,AC Blizzard,23,4.3
2,Mumbai Indians,2,Harbhajan Singh,41,6.1
2,Mumbai Indians,3,SR Tendulkar,68,8.6
2,Mumbai Indians,4,RG Sharma,82,11.4
2,Mumbai Indians,5,AT Rayudu,83,11.6
2,Mumbai Indians,6,KA Pollard,89,13.5
2,Mumbai Indians,7,JEC Franklin,99,15.4
2,Mumbai Indians,8,SL Malinga,110,16.5
