innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,RV Uthappa,10,13,2,0,76.92,c NV Ojha b M Morkel,1
1,Pune Warriors,JD Ryder,86,58,7,4,148.28,b M Morkel,2
1,Pune Warriors,SC Ganguly,41,35,5,1,117.14,c UT Yadav b M Morkel,3
1,Pune Warriors,SPD Smith,34,13,4,2,261.54,not out,4
1,Pune Warriors,AD Mathews,6,2,1,0,300.0,not out,5
2,Delhi Daredevils,DPMD Jayawardene,7,7,1,0,100.0,c SPD Smith b AC Thomas,1
2,Delhi Daredevils,V Sehwag,57,32,5,4,178.12,c & b M Kartik,2
2,Delhi Daredevils,KP Pietersen,32,23,1,3,139.13,b SC Ganguly,3
2,Delhi Daredevils,IK Pathan,15,11,0,1,136.36,c JD Ryder b SC Ganguly,4
2,Delhi Daredevils,P Negi,8,8,1,0,100.0,"run out (AD Mathews, RV Uthappa)",5
2,Delhi Daredevils,LRPL Taylor,12,13,1,0,92.31,c SPD Smith b AC Thomas,6
2,Delhi Daredevils,Y Nagar,24,19,3,0,126.32,c SC Ganguly b AC Thomas,7
2,Delhi Daredevils,NV Ojha,11,6,0,1,183.33,not out,8
2,Delhi Daredevils,M Morkel,1,1,0,0,100.0,not out,9
