innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,RV Uthappa,10,13,JD Ryder,14,10,26,23
1,Pune Warriors,2,SC Ganguly,41,35,JD Ryder,41,29,93,63
1,Pune Warriors,3,SPD Smith,34,13,JD Ryder,31,19,67,32
1,Pune Warriors,4,AD Mathews,6,2,SPD Smith,0,0,6,2
2,Delhi Daredevils,1,DPMD Jayawardene,7,7,V Sehwag,5,6,12,13
2,Delhi Daredevils,2,KP Pietersen,32,23,V Sehwag,43,19,75,42
2,Delhi Daredevils,3,IK Pathan,15,11,V Sehwag,9,6,27,17
2,Delhi Daredevils,4,P Negi,1,2,V Sehwag,0,1,1,3
2,Delhi Daredevils,5,LRPL Taylor,3,3,P Negi,7,6,10,9
2,Delhi Daredevils,6,LRPL Taylor,9,10,Y Nagar,7,10,18,20
2,Delhi Daredevils,7,Y Nagar,17,9,NV Ojha,7,2,24,11
2,Delhi Daredevils,8,NV Ojha,4,4,M Morkel,1,1,5,5
