innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,KL Rahul,8,12,KR Mayers,10,12,19,24
1,Lucknow Super Giants,2,KR Mayers,62,24,DJ Hooda,17,18,79,42
1,Lucknow Super Giants,3,KR Mayers,1,2,KH Pandya,1,1,2,3
1,Lucknow Super Giants,4,MP Stoinis,12,10,KH Pandya,4,6,17,16
1,Lucknow Super Giants,5,N Pooran,36,21,KH Pandya,9,5,48,26
1,Lucknow Super Giants,6,A Badoni,18,7,KH Pandya,1,1,22,8
1,Lucknow Super Giants,7,K Gowtham,6,1,KH Pandya,0,0,6,1
2,Delhi Capitals,1,PP Shaw,12,9,DA Warner,26,18,41,27
2,Delhi Capitals,2,MR Marsh,0,1,DA Warner,0,0,0,1
2,Delhi Capitals,3,SN Khan,4,9,DA Warner,2,6,7,14
2,Delhi Capitals,4,DA Warner,7,10,RR Rossouw,30,20,38,30
2,Delhi Capitals,5,DA Warner,7,7,R Powell,1,3,8,10
2,Delhi Capitals,6,Aman Hakim Khan,4,5,DA Warner,14,6,18,11
2,Delhi Capitals,7,AR Patel,1,2,DA Warner,0,1,1,3
2,Delhi Capitals,8,AR Patel,15,9,Kuldeep Yadav,6,10,26,19
2,Delhi Capitals,9,C Sakariya,4,4,Kuldeep Yadav,0,0,4,4
2,Delhi Capitals,10,Mukesh Kumar,0,1,Kuldeep Yadav,0,0,0,1
