innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,DL Vettori,4.0,0,29,0,7.25,7,0,0
1,Royal Challengers Bangalore,JJ van der Wath,4.0,0,30,1,7.5,14,1,2
1,Royal Challengers Bangalore,R Ninan,3.0,0,34,1,11.33,3,0,0
1,Royal Challengers Bangalore,S Aravind,3.0,0,26,0,8.67,4,1,0
1,Royal Challengers Bangalore,TM Dilshan,2.0,0,22,0,11.0,2,0,0
1,Royal Challengers Bangalore,Z Khan,4.0,0,32,3,8.0,9,1,0
2,Deccan Chargers,A Mishra,4.0,0,41,1,10.25,7,0,1
2,Deccan Chargers,DT Christian,4.0,0,22,1,5.5,8,2,0
2,Deccan Chargers,DW Steyn,4.0,0,24,3,6.0,13,0,2
2,Deccan Chargers,I Sharma,4.0,0,21,1,5.25,14,0,0
2,Deccan Chargers,MS Gony,4.0,0,31,3,7.75,7,0,0
