innings,team,wicket_number,player_out,score,over
1,Deccan Chargers,1,S Dhawan,20,3.5
1,Deccan Chargers,2,S Sohal,70,9.6
1,Deccan Chargers,3,KC Sangakkara,113,15.4
1,Deccan Chargers,4,JP Duminy,168,20.2
1,Deccan Chargers,5,DT Christian,175,20.6
2,Royal Challengers Bangalore,1,TM Dilshan,8,2.6
2,Royal Challengers Bangalore,2,Z Khan,16,3.6
2,Royal Challengers Bangalore,3,MA Agarwal,27,5.6
2,Royal Challengers Bangalore,4,AB de Villiers,29,7.4
2,Royal Challengers Bangalore,5,SS Tiwary,56,12.1
2,Royal Challengers Bangalore,6,CA Pujara,118,17.5
2,Royal Challengers Bangalore,7,JJ van der Wath,118,17.6
2,Royal Challengers Bangalore,8,V Kohli,130,18.4
2,Royal Challengers Bangalore,9,R Ninan,137,20.1
