innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,SE Marsh,80,47,JR Hopes,51,35,133,82
1,Kings XI Punjab,2,Yuvraj Singh,42,13,SE Marsh,35,22,80,34
1,Kings XI Punjab,3,Yuvraj Singh,7,3,LA Pomersbach,1,1,8,4
1,Kings XI Punjab,4,Yuvraj Singh,7,3,LA Pomersbach,1,1,8,4
2,Rajasthan Royals,1,M Kaif,1,5,NK Patel,4,4,5,9
2,Rajasthan Royals,2,Younis Khan,3,7,NK Patel,20,13,24,20
2,Rajasthan Royals,3,SR Watson,15,15,NK Patel,33,22,49,37
2,Rajasthan Royals,4,SR Watson,7,4,YK Pathan,14,4,21,8
2,Rajasthan Royals,5,YK Pathan,9,3,Kamran Akmal,24,8,33,11
2,Rajasthan Royals,6,M Rawat,22,16,YK Pathan,16,8,39,24
2,Rajasthan Royals,7,M Rawat,0,2,D Salunkhe,6,3,7,5
2,Rajasthan Royals,8,Pankaj Singh,1,5,M Rawat,1,1,2,6
