innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Harbhajan Singh,3.0,0,16,1,5.33,7,0,0
1,Mumbai Indians,JEC Franklin,1.0,0,12,0,12.0,0,0,0
1,Mumbai Indians,KA Pollard,4.0,0,31,1,7.75,3,2,0
1,Mumbai Indians,MM Patel,4.0,0,26,2,6.5,10,0,0
1,Mumbai Indians,PP Ojha,4.0,0,23,1,5.75,13,0,0
1,Mumbai Indians,SL Malinga,4.0,1,16,2,4.0,12,1,0
2,Pune Warriors,AB Dinda,4.0,0,18,4,4.5,15,2,0
2,Pune Warriors,B Kumar,2.0,0,13,0,6.5,5,0,0
2,Pune Warriors,M Kartik,3.0,0,14,2,4.67,8,0,0
2,Pune Warriors,MN Samuels,4.0,0,21,1,5.25,12,1,0
2,Pune Warriors,R Sharma,4.0,0,16,1,4.0,12,1,0
2,Pune Warriors,WD Parnell,3.0,0,18,1,6.0,9,0,0
