innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,PA Reddy,12,14,PA Patel,19,18,34,32
1,Sunrisers Hyderabad,2,KC Sangakkara,15,16,PA Reddy,11,11,26,27
1,Sunrisers Hyderabad,3,CL White,8,14,PA Reddy,4,5,12,19
1,Sunrisers Hyderabad,4,CL White,2,4,NLTC Perera,9,4,11,8
1,Sunrisers Hyderabad,5,GH Vihari,5,7,NLTC Perera,21,14,26,21
1,Sunrisers Hyderabad,6,GH Vihari,6,5,A Ashish Reddy,1,1,7,6
1,Sunrisers Hyderabad,7,DB Ravi Teja,4,4,A Ashish Reddy,6,3,10,7
2,Pune Warriors,1,RV Uthappa,24,22,MK Pandey,10,19,36,41
2,Pune Warriors,2,MN Samuels,5,9,MK Pandey,1,1,6,10
2,Pune Warriors,3,Yuvraj Singh,2,5,MK Pandey,3,3,5,8
2,Pune Warriors,4,LRPL Taylor,2,3,MK Pandey,1,6,3,9
2,Pune Warriors,5,LRPL Taylor,14,13,AM Nayar,19,14,33,27
2,Pune Warriors,6,LRPL Taylor,3,3,AD Mathews,0,0,3,3
2,Pune Warriors,7,MR Marsh,7,3,AD Mathews,1,2,8,5
2,Pune Warriors,8,AD Mathews,7,4,B Kumar,3,3,10,7
2,Pune Warriors,9,R Sharma,0,1,AD Mathews,0,0,0,1
2,Pune Warriors,10,AB Dinda,0,2,AD Mathews,0,0,0,2
