match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Sunrisers Hyderabad,M Chinnaswamy Stadium,75,51,7,3,147.06,b B Kumar,2
11,2016-04-17,Delhi Daredevils,M Chinnaswamy Stadium,79,48,7,3,164.58,c SS Iyer b Mohammed Shami,2
14,2016-04-20,Mumbai Indians,Wankhede Stadium,33,30,3,0,110.0,c TG Southee b KH Pandya,1
16,2016-04-22,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,80,63,7,2,126.98,c AM Rahane b NLTC Perera,1
19,2016-04-24,Gujarat Lions,Saurashtra Cricket Association Stadium,100,63,11,1,158.73,not out,1
27,2016-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",14,17,1,0,82.35,c A Ashish Reddy b Mustafizur Rahman,1
30,2016-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,52,44,4,0,118.18,c AD Russell b M Morkel,3
35,2016-05-07,Rising Pune Supergiants,M Chinnaswamy Stadium,108,58,8,7,186.21,not out,1
39,2016-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",20,21,2,0,95.24,c M Vijay b KC Cariappa,1
41,2016-05-11,Mumbai Indians,M Chinnaswamy Stadium,7,7,0,1,100.0,c Harbhajan Singh b MJ McClenaghan,1
44,2016-05-14,Gujarat Lions,M Chinnaswamy Stadium,109,55,6,8,198.18,c DJ Bravo b P Kumar,2
48,2016-05-16,Kolkata Knight Riders,Eden Gardens,75,51,5,3,147.06,not out,2
50,2016-05-18,Kings XI Punjab,M Chinnaswamy Stadium,113,50,12,8,226.0,c DA Miller b Sandeep Sharma,2
56,2016-05-22,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,54,45,6,0,120.0,not out,2
57,2016-05-24,Gujarat Lions,M Chinnaswamy Stadium,0,2,0,0,0.0,b DS Kulkarni,2
60,2016-05-29,Sunrisers Hyderabad,M Chinnaswamy Stadium,54,35,5,2,154.29,b BB Sran,2
