innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,P Simran Singh,103,65,10,6,158.46,b Mukesh Kumar,1
1,Punjab Kings,S Dhawan,7,5,0,1,140.0,c RR Rossouw b I Sharma,2
1,Punjab Kings,LS Livingstone,4,5,1,0,80.0,b I Sharma,3
1,Punjab Kings,JM Sharma,5,5,1,0,100.0,b AR Patel,4
1,Punjab Kings,SM Curran,20,24,1,0,83.33,c Aman Hakim Khan b P Dubey,5
1,Punjab Kings,Harpreet Brar,2,5,0,0,40.0,c MR Marsh b Kuldeep Yadav,6
1,Punjab Kings,M Shahrukh Khan,2,4,0,0,50.0,"run out (KK Ahmed, PD Salt)",7
1,Punjab Kings,Sikandar Raza,11,7,0,1,157.14,not out,8
2,Delhi Capitals,DA Warner,54,27,10,1,200.0,lbw b Harpreet Brar,1
2,Delhi Capitals,PD Salt,21,17,3,0,123.53,b Harpreet Brar,2
2,Delhi Capitals,MR Marsh,3,4,0,0,75.0,lbw b RD Chahar,3
2,Delhi Capitals,RR Rossouw,5,5,1,0,100.0,c Sikandar Raza b Harpreet Brar,4
2,Delhi Capitals,AR Patel,1,2,0,0,50.0,lbw b RD Chahar,5
2,Delhi Capitals,MK Pandey,0,3,0,0,0.0,b Harpreet Brar,6
2,Delhi Capitals,Aman Hakim Khan,16,18,1,1,88.89,c Harpreet Brar b NT Ellis,7
2,Delhi Capitals,P Dubey,16,20,2,0,80.0,b NT Ellis,8
2,Delhi Capitals,Kuldeep Yadav,10,17,0,0,58.82,not out,9
2,Delhi Capitals,Mukesh Kumar,6,7,0,0,85.71,not out,10
