innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,P Simran Singh,1,3,S Dhawan,7,5,10,8
1,Punjab Kings,2,LS Livingstone,4,5,P Simran Singh,13,12,22,17
1,Punjab Kings,3,JM Sharma,5,5,P Simran Singh,7,4,13,9
1,Punjab Kings,4,SM Curran,20,24,P Simran Singh,48,30,72,54
1,Punjab Kings,5,Harpreet Brar,2,5,P Simran Singh,10,4,12,9
1,Punjab Kings,6,M Shahrukh Khan,1,1,P Simran Singh,24,12,25,13
1,Punjab Kings,7,Sikandar Raza,9,6,M Shahrukh Khan,1,3,11,9
1,Punjab Kings,8,Sikandar Raza,2,1,R Dhawan,0,0,2,1
2,Delhi Capitals,1,DA Warner,48,21,PD Salt,21,17,69,38
2,Delhi Capitals,2,MR Marsh,3,4,DA Warner,2,2,5,6
2,Delhi Capitals,3,RR Rossouw,5,5,DA Warner,0,0,7,5
2,Delhi Capitals,4,AR Patel,1,1,DA Warner,4,4,5,5
2,Delhi Capitals,5,AR Patel,0,1,MK Pandey,0,0,0,1
2,Delhi Capitals,6,Aman Hakim Khan,1,3,MK Pandey,0,3,2,6
2,Delhi Capitals,7,P Dubey,15,18,Aman Hakim Khan,15,15,30,33
2,Delhi Capitals,8,Kuldeep Yadav,4,8,P Dubey,1,2,5,10
2,Delhi Capitals,9,Mukesh Kumar,6,7,Kuldeep Yadav,6,9,13,16
