match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2009-04-18,Rajasthan Royals,Newlands,3.1,2,5,5,1.58,13,0,0
5,2009-04-20,Chennai Super Kings,St George's Park,4.0,0,26,0,6.5,7,1,0
8,2009-04-22,Deccan Chargers,Newlands,4.0,0,39,0,9.75,6,0,0
11,2009-04-24,Kings XI Punjab,Kingsmead,4.0,0,19,1,4.75,7,0,0
14,2009-04-26,Delhi Daredevils,St George's Park,4.0,0,22,0,5.5,7,0,0
19,2009-04-29,Kolkata Knight Riders,Kingsmead,4.0,0,16,2,4.0,12,0,0
24,2009-05-01,Kings XI Punjab,Kingsmead,4.0,0,25,2,6.25,12,0,0
28,2009-05-03,Mumbai Indians,New Wanderers Stadium,2.0,0,18,0,9.0,3,0,0
33,2009-05-07,Rajasthan Royals,SuperSport Park,2.0,0,12,0,6.0,6,0,0
38,2009-05-10,Mumbai Indians,St George's Park,4.0,0,32,0,8.0,5,0,0
41,2009-05-12,Kolkata Knight Riders,SuperSport Park,4.0,0,28,1,7.0,10,0,0
44,2009-05-14,Chennai Super Kings,Kingsmead,4.0,0,12,2,3.0,14,0,0
52,2009-05-19,Delhi Daredevils,New Wanderers Stadium,4.0,0,24,2,6.0,7,2,0
56,2009-05-21,Deccan Chargers,SuperSport Park,4.0,0,23,2,5.75,12,0,0
58,2009-05-23,Chennai Super Kings,New Wanderers Stadium,4.0,0,30,0,7.5,5,0,0
59,2009-05-24,Deccan Chargers,New Wanderers Stadium,4.0,0,16,4,4.0,12,0,0
