match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
25,2010-03-28,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,32,0,8.0,14,2,0
30,2010-04-01,Kolkata Knight Riders,Eden Gardens,4.0,0,48,0,12.0,6,1,1
