match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
18,2023-04-13,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4.0,0,18,2,4.5,12,0,0
23,2023-04-16,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",2.0,0,7,0,3.5,5,0,0
30,2023-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,17,2,5.67,5,0,0
35,2023-04-25,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,2,9.5,7,0,0
39,2023-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",1.0,0,12,0,12.0,1,0,0
44,2023-05-02,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,33,2,8.25,7,0,0
48,2023-05-05,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.5,0,5,0,6.0,0,0,0
51,2023-05-07,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",4.0,0,29,4,7.25,9,1,0
57,2023-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,43,1,10.75,10,0,0
62,2023-05-15,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",4.0,0,28,4,7.0,12,0,0
70,2023-05-21,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,54,0,13.5,2,2,0
71,2023-05-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,31,2,7.75,4,0,0
73,2023-05-26,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",2.2,0,10,5,4.29,8,0,0
74,2023-05-29,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",3.0,0,36,3,12.0,4,0,0
