match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2019-03-24,Mumbai Indians,Wankhede Stadium,16,10,2,1,160.0,c KA Pollard b MJ McClenaghan,3
5,2019-03-26,Chennai Super Kings,Arun Jaitley Stadium,18,20,0,1,90.0,lbw b Imran Tahir,3
10,2019-03-30,Kolkata Knight Riders,Arun Jaitley Stadium,43,32,4,2,134.38,c Shubman Gill b AD Russell,3
13,2019-04-01,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,28,22,5,0,127.27,b GC Viljoen,3
16,2019-04-04,Sunrisers Hyderabad,Arun Jaitley Stadium,43,41,3,1,104.88,b Rashid Khan,3
20,2019-04-07,Royal Challengers Bangalore,M.Chinnaswamy Stadium,67,50,8,2,134.0,c YS Chahal b Navdeep Saini,3
26,2019-04-12,Kolkata Knight Riders,Eden Gardens,6,6,1,0,100.0,c KD Karthik b AD Russell,3
30,2019-04-14,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,45,40,5,0,112.5,c JM Bairstow b B Kumar,4
34,2019-04-18,Mumbai Indians,Arun Jaitley Stadium,3,6,0,0,50.0,b RD Chahar,4
37,2019-04-20,Kings XI Punjab,Arun Jaitley Stadium,58,49,5,1,118.37,not out,3
40,2019-04-22,Rajasthan Royals,Sawai Mansingh Stadium,4,5,0,0,80.0,c BA Stokes b R Parag,3
46,2019-04-28,Royal Challengers Bangalore,Arun Jaitley Stadium,52,37,2,3,140.54,c V Kohli b Washington Sundar,3
50,2019-05-01,Chennai Super Kings,MA Chidambaram Stadium,44,31,4,1,141.94,st MS Dhoni b RA Jadeja,3
53,2019-05-04,Rajasthan Royals,Arun Jaitley Stadium,15,9,0,2,166.67,c LS Livingstone b S Gopal,3
58,2019-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,8,10,1,0,80.0,c WP Saha b KK Ahmed,3
59,2019-05-10,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,13,18,1,0,72.22,c SK Raina b Imran Tahir,4
