match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2016-04-09,Rising Pune Supergiants,Wankhede Stadium,3.0,0,27,0,9.0,10,0,0
5,2016-04-13,Kolkata Knight Riders,Eden Gardens,4.0,0,25,2,6.25,8,1,0
9,2016-04-16,Gujarat Lions,Wankhede Stadium,4.0,0,21,4,5.25,11,0,0
12,2016-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.3,0,33,0,9.43,10,0,0
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,46,1,11.5,8,0,0
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,31,2,7.75,12,3,0
21,2016-04-25,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,32,2,8.0,7,2,1
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,4.0,0,33,1,8.25,7,0,0
29,2016-05-01,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,4.0,0,27,1,6.75,12,1,0
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,38,1,9.5,5,1,0
41,2016-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,35,1,8.75,8,1,0
43,2016-05-13,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,0,24,2,8.0,9,2,0
47,2016-05-15,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,26,0,6.5,14,0,0
54,2016-05-21,Gujarat Lions,Green Park,3.5,0,38,0,9.91,7,0,0
