innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,19,3.6
1,Chennai Super Kings,2,SK Raina,40,6.4
1,Chennai Super Kings,3,S Badrinath,60,9.4
1,Chennai Super Kings,4,MEK Hussey,97,15.3
1,Chennai Super Kings,5,MS Dhoni,116,17.2
2,Kochi Tuskers Kerala,1,PA Patel,11,3.2
2,Kochi Tuskers Kerala,2,Y Gnaneswara Rao,45,7.4
2,Kochi Tuskers Kerala,3,BB McCullum,83,14.5
2,Kochi Tuskers Kerala,4,RA Jadeja,115,18.6
2,Kochi Tuskers Kerala,5,OA Shah,137,20.3
