innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,MEK Hussey,32,37,2,0,86.49,c Y Gnaneswara Rao b RA Jadeja,1
1,Chennai Super Kings,M Vijay,16,11,3,0,145.45,b RP Singh,2
1,Chennai Super Kings,SK Raina,19,13,1,2,146.15,c RP Singh b S Sreesanth,3
1,Chennai Super Kings,S Badrinath,13,10,0,1,130.0,c RP Singh b BJ Hodge,4
1,Chennai Super Kings,WP Saha,46,33,1,3,139.39,not out,5
1,Chennai Super Kings,MS Dhoni,9,6,1,0,150.0,c PA Patel b RA Jadeja,6
1,Chennai Super Kings,JA Morkel,13,10,2,0,130.0,not out,7
2,Kochi Tuskers Kerala,PA Patel,6,7,0,0,85.71,c JA Morkel b R Ashwin,1
2,Kochi Tuskers Kerala,BB McCullum,33,37,3,0,89.19,b SB Jakati,2
2,Kochi Tuskers Kerala,Y Gnaneswara Rao,19,17,3,0,111.76,c & b DJ Bravo,3
2,Kochi Tuskers Kerala,BJ Hodge,51,42,3,2,121.43,not out,4
2,Kochi Tuskers Kerala,RA Jadeja,19,13,1,1,146.15,c SK Raina b DE Bollinger,5
2,Kochi Tuskers Kerala,OA Shah,3,3,0,0,100.0,"run out (MS Dhoni, DE Bollinger)",6
2,Kochi Tuskers Kerala,KM Jadhav,1,1,0,0,100.0,not out,7
