innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,SA Yadav,27,15,3,2,180.0,c KL Rahul b AJ Tye,1
1,Mumbai Indians,E Lewis,9,7,0,1,128.57,b AJ Tye,2
1,Mumbai Indians,Ishan Kishan,20,12,1,2,166.67,c MP Stoinis b AJ Tye,3
1,Mumbai Indians,RG Sharma,6,10,0,0,60.0,c Yuvraj Singh b AS Rajpoot,4
1,Mumbai Indians,KH Pandya,32,23,1,2,139.13,c AS Rajpoot b MP Stoinis,5
1,Mumbai Indians,KA Pollard,50,23,5,3,217.39,c AJ Finch b R Ashwin,6
1,Mumbai Indians,HH Pandya,9,12,0,0,75.0,c R Ashwin b AJ Tye,7
1,Mumbai Indians,BCJ Cutting,4,7,0,0,57.14,c AR Patel b R Ashwin,8
1,Mumbai Indians,MJ McClenaghan,11,7,1,1,157.14,not out,9
1,Mumbai Indians,M Markande,7,5,1,0,140.0,not out,10
2,Kings XI Punjab,KL Rahul,94,60,10,3,156.67,c BCJ Cutting b JJ Bumrah,1
2,Kings XI Punjab,CH Gayle,18,11,2,1,163.64,c BCJ Cutting b MJ McClenaghan,2
2,Kings XI Punjab,AJ Finch,46,35,3,1,131.43,c HH Pandya b JJ Bumrah,3
2,Kings XI Punjab,MP Stoinis,1,2,0,0,50.0,c Ishan Kishan b JJ Bumrah,4
2,Kings XI Punjab,AR Patel,10,8,0,1,125.0,not out,5
2,Kings XI Punjab,Yuvraj Singh,1,3,0,0,33.33,c E Lewis b MJ McClenaghan,6
2,Kings XI Punjab,MK Tiwary,4,1,1,0,400.0,not out,7
