innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,SA Yadav,26,12,E Lewis,9,7,37,19
1,Mumbai Indians,2,Ishan Kishan,20,12,SA Yadav,1,2,22,14
1,Mumbai Indians,3,SA Yadav,0,1,RG Sharma,0,0,0,1
1,Mumbai Indians,4,KH Pandya,6,6,RG Sharma,6,10,12,16
1,Mumbai Indians,5,KA Pollard,36,19,KH Pandya,26,17,65,36
1,Mumbai Indians,6,HH Pandya,2,3,KA Pollard,14,4,16,7
1,Mumbai Indians,7,BCJ Cutting,4,7,HH Pandya,4,6,8,13
1,Mumbai Indians,8,HH Pandya,3,3,MJ McClenaghan,6,1,10,4
1,Mumbai Indians,9,M Markande,7,5,MJ McClenaghan,5,6,16,10
2,Kings XI Punjab,1,KL Rahul,16,12,CH Gayle,18,11,34,23
2,Kings XI Punjab,2,KL Rahul,60,39,AJ Finch,46,35,111,74
2,Kings XI Punjab,3,MP Stoinis,1,2,KL Rahul,3,2,4,4
2,Kings XI Punjab,4,AR Patel,2,3,KL Rahul,15,7,18,10
2,Kings XI Punjab,5,AR Patel,2,3,Yuvraj Singh,1,3,5,6
2,Kings XI Punjab,6,AR Patel,6,2,MK Tiwary,4,1,11,3
