innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,SC Ganguly,14,18,1,0,77.78,c AA Chavan b SW Tait,1
1,Pune Warriors,MJ Clarke,16,18,1,0,88.89,lbw b STR Binny,2
1,Pune Warriors,RV Uthappa,13,19,0,0,68.42,c DH Yagnik b SW Tait,3
1,Pune Warriors,AP Majumdar,30,20,1,2,150.0,b J Botha,4
1,Pune Warriors,SPD Smith,18,22,1,0,81.82,not out,5
1,Pune Warriors,AD Mathews,11,12,0,0,91.67,run out (OA Shah),6
1,Pune Warriors,M Manhas,11,9,1,0,122.22,b SW Tait,7
1,Pune Warriors,WD Parnell,2,2,0,0,100.0,not out,8
2,Rajasthan Royals,R Dravid,14,16,2,0,87.5,c MJ Clarke b WD Parnell,1
2,Rajasthan Royals,AM Rahane,0,3,0,0,0.0,c SPD Smith b B Kumar,2
2,Rajasthan Royals,SR Watson,90,51,10,4,176.47,not out,3
2,Rajasthan Royals,AL Menaria,18,21,1,0,85.71,c M Manhas b MJ Clarke,4
2,Rajasthan Royals,OA Shah,4,7,0,0,57.14,not out,5
