innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,AA Chavan,2.0,0,20,0,10.0,3,1,0
1,Rajasthan Royals,J Botha,4.0,0,25,1,6.25,9,0,0
1,Rajasthan Royals,SK Trivedi,3.0,0,20,0,6.67,1,1,0
1,Rajasthan Royals,SR Watson,4.0,0,28,0,7.0,4,1,0
1,Rajasthan Royals,STR Binny,3.0,0,12,1,4.0,7,0,0
1,Rajasthan Royals,SW Tait,4.0,0,13,3,3.25,14,0,0
2,Pune Warriors,A Nehra,3.0,0,33,0,11.0,6,0,0
2,Pune Warriors,AD Mathews,3.0,0,15,0,5.0,3,0,0
2,Pune Warriors,B Kumar,3.0,0,17,1,5.67,8,0,0
2,Pune Warriors,M Kartik,3.0,0,32,0,10.67,8,0,0
2,Pune Warriors,MJ Clarke,2.0,0,12,1,6.0,4,0,0
2,Pune Warriors,SPD Smith,0.2,0,5,0,15.0,0,0,0
2,Pune Warriors,WD Parnell,2.0,0,12,1,6.0,6,0,0
