innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,SC Ganguly,14,18,MJ Clarke,11,16,30,34
1,Pune Warriors,2,MJ Clarke,5,2,RV Uthappa,0,1,5,3
1,Pune Warriors,3,AP Majumdar,30,20,RV Uthappa,11,12,42,32
1,Pune Warriors,4,SPD Smith,2,3,RV Uthappa,2,6,6,9
1,Pune Warriors,5,SPD Smith,12,13,AD Mathews,11,12,24,25
1,Pune Warriors,6,SPD Smith,3,4,M Manhas,11,9,15,13
1,Pune Warriors,7,WD Parnell,2,2,SPD Smith,1,2,3,4
2,Rajasthan Royals,1,R Dravid,4,6,AM Rahane,0,3,4,9
2,Rajasthan Royals,2,SR Watson,35,17,R Dravid,10,10,45,27
2,Rajasthan Royals,3,SR Watson,38,25,AL Menaria,18,21,56,46
2,Rajasthan Royals,4,SR Watson,17,9,OA Shah,4,7,21,16
