match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2010-03-14,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",3,6,0,0,50.0,b WPUJC Vaas,1
8,2010-03-16,Kolkata Knight Riders,Eden Gardens,33,26,5,0,126.92,b LR Shukla,1
11,2010-03-19,Delhi Daredevils,Feroz Shah Kotla,14,6,1,1,233.33,not out,7
16,2010-03-21,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",0,3,0,0,0.0,lbw b J Theron,4
18,2010-03-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,3,7,0,0,42.86,c EJG Morgan b A Kumble,5
24,2010-03-28,Rajasthan Royals,"Sardar Patel Stadium, Motera",42,28,4,2,150.0,run out (YK Pathan),1
28,2010-03-31,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",78,39,4,6,200.0,c MK Pandey b KP Pietersen,1
32,2010-04-03,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",127,56,8,11,226.79,c FY Fazal b SR Watson,1
37,2010-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",14,17,2,0,82.35,b Harbhajan Singh,1
42,2010-04-10,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",23,13,1,1,176.92,"run out (RP Singh, Harmeet Singh)",1
48,2010-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",50,40,4,2,125.0,not out,1
50,2010-04-15,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",17,11,3,0,154.55,c KD Karthik b A Nehra,1
54,2010-04-18,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,13,11,2,0,118.18,st KC Sangakkara b RR Powar,1
58,2010-04-22,Deccan Chargers,Dr DY Patil Sports Academy,15,10,1,1,150.0,lbw b RJ Harris,1
60,2010-04-25,Mumbai Indians,Dr DY Patil Sports Academy,26,19,1,2,136.84,c SS Tiwary b CRD Fernando,1
