innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,JA Morkel,4.0,0,23,2,5.75,13,0,0
1,Chennai Super Kings,JM Kemp,0.1,0,1,0,6.0,1,1,0
1,Chennai Super Kings,L Balaji,4.0,0,29,1,7.25,7,1,0
1,Chennai Super Kings,M Muralitharan,4.0,0,16,3,4.0,15,0,0
1,Chennai Super Kings,MS Gony,2.0,0,20,0,10.0,5,0,0
1,Chennai Super Kings,R Ashwin,4.0,0,32,0,8.0,8,0,0
1,Chennai Super Kings,SK Raina,1.5,0,13,0,7.09,1,0,0
2,Kings XI Punjab,IK Pathan,3.0,0,22,1,7.33,8,1,0
2,Kings XI Punjab,J Theron,4.0,0,17,2,4.25,12,3,0
2,Kings XI Punjab,PP Chawla,4.0,0,27,1,6.75,6,0,0
2,Kings XI Punjab,RR Powar,4.0,0,22,1,5.5,14,0,1
2,Kings XI Punjab,SJ Srivastava,3.0,0,25,0,8.33,6,2,0
2,Kings XI Punjab,Yuvraj Singh,2.0,0,18,1,9.0,4,1,0
