match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Kings XI Punjab,BA Stokes,4.0,0,48,2,12.0,6
4,Kings XI Punjab,DS Kulkarni,4.0,0,30,1,7.5,10
4,Kings XI Punjab,JC Archer,4.0,0,17,0,4.25,13
4,Kings XI Punjab,JD Unadkat,3.0,0,44,0,14.67,4
4,Kings XI Punjab,K Gowtham,4.0,0,32,1,8.0,8
4,Kings XI Punjab,S Gopal,1.0,0,5,0,5.0,2
8,Sunrisers Hyderabad,BA Stokes,3.0,0,40,1,13.33,2
8,Sunrisers Hyderabad,DS Kulkarni,3.0,0,40,0,13.33,3
8,Sunrisers Hyderabad,JC Archer,4.0,0,42,0,10.5,9
8,Sunrisers Hyderabad,JD Unadkat,3.0,0,26,1,8.67,5
8,Sunrisers Hyderabad,K Gowtham,2.0,0,25,0,12.5,1
8,Sunrisers Hyderabad,S Gopal,4.0,0,27,3,6.75,8
12,Chennai Super Kings,BA Stokes,3.0,0,30,1,10.0,7
12,Chennai Super Kings,DS Kulkarni,4.0,0,37,1,9.25,12
12,Chennai Super Kings,JC Archer,4.0,1,17,2,4.25,13
12,Chennai Super Kings,JD Unadkat,4.0,0,54,1,13.5,5
12,Chennai Super Kings,K Gowtham,2.0,0,13,0,6.5,3
12,Chennai Super Kings,S Gopal,3.0,0,23,0,7.67,5
14,Royal Challengers Bangalore,BA Stokes,3.0,0,29,0,9.67,4
14,Royal Challengers Bangalore,DS Kulkarni,3.0,0,26,0,8.67,7
14,Royal Challengers Bangalore,JC Archer,4.0,0,47,1,11.75,5
14,Royal Challengers Bangalore,K Gowtham,4.0,0,19,0,4.75,9
14,Royal Challengers Bangalore,S Gopal,4.0,1,12,3,3.0,16
14,Royal Challengers Bangalore,STR Binny,1.0,0,6,0,6.0,1
14,Royal Challengers Bangalore,VR Aaron,1.0,0,16,0,16.0,0
21,Kolkata Knight Riders,BA Stokes,0.5,0,3,0,3.6,2
21,Kolkata Knight Riders,DS Kulkarni,3.0,0,31,0,10.33,7
21,Kolkata Knight Riders,JC Archer,3.0,0,14,0,4.67,11
21,Kolkata Knight Riders,K Gowtham,1.0,0,22,0,22.0,1
21,Kolkata Knight Riders,S Gopal,4.0,0,35,2,8.75,8
21,Kolkata Knight Riders,S Midhun,2.0,0,27,0,13.5,3
25,Chennai Super Kings,BA Stokes,3.0,0,39,2,13.0,5
25,Chennai Super Kings,DS Kulkarni,3.0,1,14,1,4.67,11
25,Chennai Super Kings,JC Archer,4.0,1,19,1,4.75,8
25,Chennai Super Kings,JD Unadkat,3.0,0,23,1,7.67,8
25,Chennai Super Kings,R Parag,3.0,0,24,0,8.0,6
25,Chennai Super Kings,S Gopal,4.0,0,31,0,7.75,3
27,Mumbai Indians,DS Kulkarni,4.0,0,38,1,9.5,6
27,Mumbai Indians,JC Archer,4.0,0,39,3,9.75,6
27,Mumbai Indians,JD Unadkat,4.0,0,36,1,9.0,6
27,Mumbai Indians,K Gowtham,3.0,0,39,0,13.0,3
27,Mumbai Indians,LS Livingstone,1.0,0,13,0,13.0,3
27,Mumbai Indians,S Gopal,4.0,0,21,0,5.25,10
32,Kings XI Punjab,DS Kulkarni,4.0,0,37,1,9.25,10
32,Kings XI Punjab,IS Sodhi,4.0,0,41,1,10.25,4
32,Kings XI Punjab,JC Archer,4.0,0,15,3,3.75,14
32,Kings XI Punjab,JD Unadkat,4.0,0,48,1,12.0,6
32,Kings XI Punjab,S Gopal,4.0,0,31,0,7.75,4
36,Mumbai Indians,DS Kulkarni,3.0,0,31,0,10.33,6
36,Mumbai Indians,JC Archer,4.0,0,22,1,5.5,14
36,Mumbai Indians,JD Unadkat,4.0,0,46,1,11.5,4
36,Mumbai Indians,R Parag,2.0,0,17,0,8.5,2
36,Mumbai Indians,S Gopal,4.0,0,21,2,5.25,8
36,Mumbai Indians,STR Binny,3.0,0,19,1,6.33,8
40,Delhi Capitals,DS Kulkarni,4.0,0,51,1,12.75,4
40,Delhi Capitals,JC Archer,4.0,0,31,0,7.75,8
40,Delhi Capitals,JD Unadkat,3.2,0,36,0,10.8,4
40,Delhi Capitals,R Parag,3.0,0,25,1,8.33,4
