match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2022-03-27,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",1.0,0,6,0,6.0,3,0,0
6,2022-03-30,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",1.0,0,16,0,16.0,2,1,0
18,2022-04-09,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2.0,0,19,0,9.5,4,0,0
22,2022-04-12,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2.0,0,18,0,9.0,1,0,0
27,2022-04-16,Delhi Capitals,"Wankhede Stadium, Mumbai",2.0,0,19,0,9.5,3,2,0
31,2022-04-19,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",4.0,0,25,0,6.25,9,0,0
39,2022-04-26,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",3.0,0,35,0,11.67,4,2,0
43,2022-04-30,Gujarat Titans,"Brabourne Stadium, Mumbai",3.0,0,26,2,8.67,4,0,1
49,2022-05-04,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",3.0,0,27,1,9.0,6,0,0
54,2022-05-08,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",2.0,0,20,0,10.0,3,2,0
60,2022-05-13,Punjab Kings,"Brabourne Stadium, Mumbai",4.0,0,40,1,10.0,5,0,0
67,2022-05-19,Gujarat Titans,"Wankhede Stadium, Mumbai",2.0,0,15,0,7.5,5,0,0
72,2022-05-25,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,35,0,8.75,5,2,0
73,2022-05-27,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",2.0,0,35,0,17.5,2,0,0
