match_number,date,opponent,catches,stumpings,run_outs
3,2022-03-27,Punjab Kings,2,0,0
6,2022-03-30,Kolkata Knight Riders,1,0,0
31,2022-04-19,Lucknow Super Giants,1,0,0
49,2022-05-04,Chennai Super Kings,1,0,0
54,2022-05-08,Sunrisers Hyderabad,1,0,1
72,2022-05-25,Lucknow Super Giants,2,0,0
