match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
9,2009-04-23,Chennai Super Kings,Kingsmead,18,16,2,0,112.5,c A Flintoff b L Balaji,5
14,2009-04-26,Royal Challengers Bangalore,St George's Park,12,9,1,1,133.33,c JH Kallis b B Akhil,5
18,2009-04-28,Rajasthan Royals,SuperSport Park,4,5,0,0,80.0,c & b SK Warne,5
21,2009-04-30,Deccan Chargers,SuperSport Park,41,30,3,1,136.67,lbw b PP Ojha,5
26,2009-05-02,Chennai Super Kings,New Wanderers Stadium,52,31,7,1,167.74,c M Muralitharan b SB Jakati,5
35,2009-05-08,Mumbai Indians,Buffalo Park,5,3,1,0,166.67,not out,5
39,2009-05-10,Kolkata Knight Riders,New Wanderers Stadium,17,22,0,0,77.27,not out,5
43,2009-05-13,Deccan Chargers,Kingsmead,44,23,4,3,191.3,not out,6
46,2009-05-15,Kings XI Punjab,OUTsurance Oval,32,29,0,1,110.34,c WA Mota b IK Pathan,6
50,2009-05-17,Rajasthan Royals,OUTsurance Oval,23,11,1,1,209.09,not out,5
52,2009-05-19,Royal Challengers Bangalore,New Wanderers Stadium,31,29,1,0,106.9,c RV Uthappa b P Kumar,5
55,2009-05-21,Mumbai Indians,SuperSport Park,0,1,0,0,0.0,not out,7
57,2009-05-22,Deccan Chargers,SuperSport Park,9,8,0,1,112.5,b RJ Harris,6
